frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
2938.0,1,"[['parent', [223.3930442250492, 211.5, 1135.440748209074]]]","[['parent', [220.89764706407817, 86.03637257945287, 839.9]]]","[['parent', [196.56685408631546, 90.59685626113219, 839.9]]]"
2939.0,1,"[['parent', [175.40580466018915, 97.64160858396617, 827.0]]]","[['parent', [221.8248979342921, 86.01704059343368, 827.0]]]","[['parent', [198.02886625839741, 91.16955561545551, 827.0]]]"
2940.0,1,"[['parent', [229.3584058516393, 218.9, 1125.1564388415886]]]","[['parent', [228.26079292326403, 88.56854225320389, 847.8]]]","[['parent', [204.47500145502613, 94.74148378748679, 847.8]]]"
2941.0,1,"[['parent', [207.72859104942543, 209.4, 1016.799230288033]]]","[['parent', [313.71636223184066, 209.4, 1059.4255545989552]]]","[['parent', [258.0758825762322, 209.4, 1038.4865140979518]]]"
2942.0,0,[],[],[]
2943.0,0,[],[],[]
2944.0,0,[],[],[]
2945.0,0,[],[],[]
2946.0,0,[],[],[]
2947.0,0,[],[],[]
2953.0,1,"[['parent', [188.04940909478003, 85.53147892064625, 957.3]]]","[['parent', [236.29192394362676, 76.48279776198201, 957.3]]]","[['parent', [210.76033092890023, 80.48566920534532, 957.3]]]"
2954.0,1,"[['parent', [189.25558499529723, 90.0330833536728, 1006.1]]]","[['parent', [240.98361899605297, 80.88449800013272, 1006.1]]]","[['parent', [214.2355362074455, 84.71545233682788, 1006.1]]]"
2955.0,0,[],[],[]
2956.0,0,[],[],[]
2957.0,1,"[['parent', [162.6570407797878, 86.38115787958934, 986.1]]]","[['parent', [334.7, 96.44448186821403, 1157.9266868961693]]]","[['parent', [334.7, 119.675118140558, 1245.847275616052]]]"
2958.0,1,"[['parent', [153.78950727618619, 73.15249417609388, 957.8]]]","[['parent', [353.5, 96.52808487095417, 1192.3367483555385]]]","[['parent', [183.295551747122, 69.44921241006702, 957.8]]]"
2959.0,1,"[['parent', [168.03731214001215, 74.67434147208198, 963.5]]]","[['parent', [225.10408166164376, 64.21958428309486, 963.5]]]","[['parent', [194.00071347443014, 69.27273752324442, 963.5]]]"
2960.0,1,"[['parent', [172.7107658454196, 73.82449732456206, 963.8]]]","[['parent', [225.36017037029077, 63.721306763233116, 963.8]]]","[['parent', [196.80371810987432, 68.46130810362983, 963.8]]]"
2961.0,1,"[['parent', [170.92061199380004, 73.44835225207534, 963.8]]]","[['parent', [224.0885211271392, 64.00909346050659, 963.8]]]","[['parent', [195.18830953595779, 68.38177576159283, 963.8]]]"
2962.0,1,"[['parent', [168.8276886118524, 73.57442176934228, 945.6]]]","[['parent', [220.94022030087126, 63.537728255115276, 945.6]]]","[['parent', [192.5853470453001, 68.25862702921575, 945.6]]]"
2963.0,1,"[['parent', [176.26851760181356, 75.0845860249021, 952.6]]]","[['parent', [224.79592546692797, 64.59747333219879, 952.6]]]","[['parent', [198.82852995520142, 69.37692363935396, 952.6]]]"
2964.0,1,"[['parent', [173.14379271216418, 77.24801464285385, 955.6]]]","[['parent', [223.45526711440013, 66.06066324866097, 955.6]]]","[['parent', [196.23386865184375, 71.2603357264282, 955.6]]]"
2965.0,1,"[['parent', [164.5436309020147, 79.8981306734805, 962.6]]]","[['parent', [222.12983427110422, 67.96379005626625, 962.6]]]","[['parent', [190.3030057694143, 73.87891728246042, 962.6]]]"
2966.0,1,"[['parent', [157.1620533164949, 80.8915214758765, 959.6]]]","[['parent', [357.4, 86.17786162289298, 1235.0165474323794]]]","[['parent', [184.07074253340056, 75.04086631166555, 959.6]]]"
2967.0,1,"[['parent', [148.72275932065983, 79.47062887645943, 952.3]]]","[['parent', [355.3, 88.393275209502, 1209.10059689585]]]","[['parent', [177.03851798404042, 74.37214057188008, 952.3]]]"
2968.0,1,"[['parent', [140.73365740254368, 78.66263469188605, 940.3]]]","[['parent', [350.1, 89.40285895313181, 1180.21822336057]]]","[['parent', [170.53004698912224, 74.14044067147167, 940.3]]]"
2969.0,1,"[['parent', [139.50891127564688, 78.79397045961963, 943.5]]]","[['parent', [349.4, 88.44369500434101, 1176.0857040617593]]]","[['parent', [169.71082969949242, 74.41859330585348, 943.5]]]"
2970.0,1,"[['parent', [139.20382072488158, 78.25153891136492, 938.1]]]","[['parent', [350.3, 87.52030489226593, 1174.3322621317184]]]","[['parent', [169.10974548116067, 73.82804018919707, 938.1]]]"
2971.0,1,"[['parent', [154.459867995135, 77.90619121708104, 949.6]]]","[['parent', [360.6, 91.61710574662777, 1235.2922433141944]]]","[['parent', [181.04387064049558, 72.82280022200611, 949.6]]]"
2972.0,1,"[['parent', [169.52217765242196, 76.82761205491163, 955.3]]]","[['parent', [223.45870306778414, 64.70529449100822, 955.3]]]","[['parent', [193.48129114659915, 70.71220893720576, 955.3]]]"
2973.0,0,[],[],[]
2974.0,0,[],[],[]
2975.0,1,"[['parent', [169.65206480221602, 166.0, 1325.7305501516225]]]","[['parent', [255.75150644328315, 60.736537356262836, 1018.6]]]","[['parent', [229.75737753006746, 69.47342435186872, 1018.6]]]"
2976.0,1,"[['parent', [171.02661611695217, 168.1, 1330.8397595886147]]]","[['parent', [257.60134851505927, 65.68030398432853, 1034.9]]]","[['parent', [231.52982369352102, 73.34977063918733, 1034.9]]]"
2977.0,1,"[['parent', [167.28092954697422, 169.3, 1326.84340761237]]]","[['parent', [252.66035362533162, 67.93419761579149, 1024.2]]]","[['parent', [226.55596664988198, 74.87501328856962, 1024.2]]]"
2978.0,1,"[['parent', [189.3070915660116, 83.91542739123172, 996.6]]]","[['parent', [240.35488781993644, 71.00277719260565, 996.6]]]","[['parent', [214.7626235436352, 76.73471668578723, 996.6]]]"
2979.0,1,"[['parent', [183.35524029605915, 82.10068837115531, 966.2]]]","[['parent', [230.2855894640284, 71.03570749139962, 966.2]]]","[['parent', [205.9925345315309, 76.03666243268061, 966.2]]]"
2980.0,1,"[['parent', [187.90147443270942, 85.53382184978716, 984.2]]]","[['parent', [235.32230130675356, 73.65198443983725, 984.2]]]","[['parent', [210.60528787923673, 79.10430319767829, 984.2]]]"
2981.0,0,[],[],[]
2982.0,1,"[['parent', [162.00524415699368, 172.6, 1283.6023337178144]]]","[['parent', [261.68852889540875, 66.95522873964083, 1003.9]]]","[['parent', [234.6115698084739, 76.08103116080338, 1003.9]]]"
2983.0,1,"[['parent', [171.3209787266934, 168.1, 1230.9237931241787]]]","[['parent', [279.6341343104083, 51.039880375074304, 1012.4]]]","[['parent', [230.66109112997205, 168.1, 1308.3527760811849]]]"
2984.0,1,"[['parent', [176.95583507895003, 170.1, 1244.030621198769]]]","[['parent', [283.503258568551, 54.98333719150757, 1023.6]]]","[['parent', [235.25035236780548, 170.1, 1319.4004401799757]]]"
2985.0,1,"[['parent', [180.52674390068998, 174.9, 1281.0604485841313]]]","[['parent', [278.07542329572897, 66.8638626300061, 1029.2]]]","[['parent', [250.64881902101786, 77.35257182799003, 1029.2]]]"
2986.0,1,"[['parent', [207.40657008763208, 91.53543638302585, 1001.0]]]","[['parent', [259.11932651718627, 76.08554681927392, 1001.0]]]","[['parent', [233.60263809535564, 83.00813270481387, 1001.0]]]"
2987.0,1,"[['parent', [189.76579391823313, 89.39160001623968, 959.3]]]","[['parent', [240.22520638341405, 76.81905677972985, 959.3]]]","[['parent', [214.84287000578365, 82.37500226016347, 959.3]]]"
2988.0,0,[],[],[]
2989.0,0,[],[],[]
2990.0,0,[],[],[]
2991.0,0,[],[],[]
2992.0,0,[],[],[]
2993.0,0,[],[],[]
3001.0,1,"[['parent', [192.53812660121062, 90.95348300474292, 962.9]]]","[['parent', [242.78926067509394, 85.3756056062906, 962.9]]]","[['parent', [216.4744298836923, 87.53735677885861, 962.9]]]"
3002.0,1,"[['parent', [192.14658578305227, 91.22136250794708, 961.8]]]","[['parent', [242.19875631146465, 85.51854692362218, 961.8]]]","[['parent', [215.7711646582027, 87.85509468521663, 961.8]]]"
3003.0,1,"[['parent', [191.69582121884144, 92.24989743651805, 961.9]]]","[['parent', [241.63414240557594, 85.67338228819227, 961.9]]]","[['parent', [215.28351219556288, 88.48517198350334, 961.9]]]"
3004.0,1,"[['parent', [191.0551556735781, 93.27087595476368, 958.1]]]","[['parent', [240.64960261176415, 85.94414495643774, 958.1]]]","[['parent', [214.4762447351415, 89.14257879206542, 958.1]]]"
3005.0,1,"[['parent', [191.64015807263618, 94.31184860909556, 959.8]]]","[['parent', [241.34315983672695, 86.77900041790626, 959.8]]]","[['parent', [215.28863141698838, 90.06505212017002, 959.8]]]"
3006.0,1,"[['parent', [193.5328594720622, 95.69449838464386, 971.5]]]","[['parent', [244.3012186101059, 87.94425121653808, 971.5]]]","[['parent', [217.8449061138168, 91.29871012076367, 971.5]]]"
3007.0,1,"[['parent', [191.24047473970506, 94.50901004982178, 960.6]]]","[['parent', [241.15780103331107, 86.91447644019674, 960.6]]]","[['parent', [215.08722841696667, 90.22443596384784, 960.6]]]"
3008.0,1,"[['parent', [189.12824646915993, 93.18211776063522, 949.1]]]","[['parent', [238.18286832841432, 85.91604241207604, 949.1]]]","[['parent', [212.60359891791086, 89.01298898631467, 949.1]]]"
3009.0,1,"[['parent', [189.6828989224523, 92.1326378143182, 944.9]]]","[['parent', [238.15156755590706, 84.7549019507134, 944.9]]]","[['parent', [212.80531421466807, 87.9250869199443, 944.9]]]"
3010.0,1,"[['parent', [188.511540827704, 90.61612775348523, 943.9]]]","[['parent', [238.68282756458464, 84.01780306678441, 943.9]]]","[['parent', [212.98859305170032, 86.71505453101301, 943.9]]]"
3011.0,1,"[['parent', [187.5589596471571, 90.04182430880371, 944.3]]]","[['parent', [238.8249118116251, 83.4595627449819, 944.3]]]","[['parent', [212.88231799239406, 86.12184713714238, 944.3]]]"
3012.0,1,"[['parent', [187.58827688601758, 89.49550255025804, 944.2]]]","[['parent', [238.43622080291786, 82.71095355291301, 944.2]]]","[['parent', [212.66504623695118, 85.47641315437595, 944.2]]]"
3013.0,1,"[['parent', [187.31736620247494, 88.55250135118574, 943.0]]]","[['parent', [238.09308690799566, 82.38979329218884, 943.0]]]","[['parent', [212.76049823165363, 84.83733804633773, 943.0]]]"
3014.0,1,"[['parent', [188.35818666441023, 88.21023861905567, 949.5]]]","[['parent', [238.98571415399556, 82.08639133454768, 949.5]]]","[['parent', [213.45803808003922, 84.48115394617481, 949.5]]]"
3015.0,1,"[['parent', [188.3475730417077, 88.66091760615011, 955.3]]]","[['parent', [236.83841372227803, 81.95740673517255, 955.3]]]","[['parent', [211.5701058880495, 84.71559998263992, 955.3]]]"
